TreeID,Family,Genus,species,DBH,Xutm,Yutm,sondage_N,arbre_plus_proche,topo,depth,DBH_2,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"193496",Myristicaceae,Iryanthera,hostmannii,1,285536.6955648,581413.5456,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193497",Chrysobalanaceae,Hymenopus,heteromorphus,2.2,285536.6955648,581413.5456,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193498",Peraceae,Pogonophora,schomburgkiana,1.6,285536.77877915,581415.3489,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193499",Fabaceae,Swartzia,polyphylla,4.5,285536.1945797,581414.86105,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193501",Myristicaceae,Iryanthera,sagotiana,2,285531.687330275,581420.10965,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193502",Annonaceae,Oxandra,asbeckii,17.18873385,285540.6005566,581418.26565,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193503",Clusiaceae,Garcinia,madruno,15.43802948,285533.686,581412.44,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193504",Chrysobalanaceae,Licania,canescens,14.96056465,285531.705419375,581420.74275,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193505",Urticaceae,Pourouma,villosa,36.12817208,285532.664058125,581421.02825,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193506",Lecythidaceae,Eschweilera,coriacea,16.71126902,285534.81105295,581421.8769,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193507",Sapotaceae,Pouteria,torta,35.96901714,285536.538373575,581421.34515,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193509",Peraceae,Pogonophora,schomburgkiana,2.2,285533.810857375,581423.46215,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193510",Ochnaceae,Quiina,integrifolia,2.7,285533.1289652,581423.9914,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193511",Melastomataceae,Mouriri,nervosa,4.1,285532.39646385,581426.07485,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193513",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",3.5,285529.68143675,581426.4171,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193514",Chrysobalanaceae,Licania,membranacea,7.9,285529.777305125,581426.44565,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193515",Annonaceae,Fusaea,longifolia,3.1,285531.2605985,581428.45665,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193516",Myristicaceae,Virola,michelii,3.3,285532.2210625,581427.6965,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193518",Lecythidaceae,Eschweilera,congestiflora,1,285530.9513332,581429.8292,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193519",Sapindaceae,Talisia,praealta,3.6,285529.292594375,581429.43985,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193522",Burseraceae,Protium,subserratum,1,285533.0604853,581430.4573,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193523",Melastomataceae,Mouriri,crassifolia,2.3,285533.2522264,581430.5144,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193524",Chrysobalanaceae,Hymenopus,heteromorphus,1.2,285532.92486405,581431.25385,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193525",Ochnaceae,Quiina,integrifolia,1.2,285534.223491575,581429.02515,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193526",Annonaceae,Unonopsis,stipitata,3.3,285535.066443225,581429.69465,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193527",Sapotaceae,Ecclinusa,ramiflora,1.4,285535.258182375,581429.75175,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193530",Olacaceae,Heisteria,obovata,3.2,285536.49541995,581429.80635,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193531",Moraceae,Brosimum,guianense,5.9,285536.79382835,581429.1629,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193532",Myrtaceae,Eugenia,anastomosans,1.2,285537.924390375,581429.91805,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193533",Myristicaceae,Iryanthera,sagotiana,2.2,285537.71278825,581430.2735,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193534",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.4,285539.0856086,581429.53155,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193535",Apocynaceae,Macoubea,guianensis,2.4,285538.655061375,581428.88025,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193536",Annonaceae,Oxandra,asbeckii,1.4,285535.86582,581427.73575,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193538",Sapotaceae,Pouteria,"cf,speciosa",1.4,285533.71144125,581425.5249,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193539",Sapindaceae,Cupania,scrobiculata,1.6,285534.8653765,581423.7762,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193540",Chrysobalanaceae,Licania,membranacea,1.7,285535.995883475,581424.53135,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193541",Myristicaceae,Virola,michelii,4.4,285536.6777593,581424.0021,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193542",Clusiaceae,Tovomita,obovata,1.1,285536.686818625,581424.31865,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193543",Ochnaceae,Lacunaria,jenmanii,1.6,285537.569480325,581424.16305,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193544",Chrysobalanaceae,Hirtella,racemosa,1,285537.8173313,581425.0738,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193545",Ochnaceae,Quiina,obovata,1.5,285535.475040425,581426.25935,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193546",Chrysobalanaceae,Hirtella,racemosa,1.1,285535.4841005,581426.5759,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193547",Anacardiaceae,Thyrsodium,guianense,3,285536.43196425,581427.5905,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193548",Clusiaceae,Garcinia,madruno,1.3,285537.9369151,581428.1433,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193549",Myristicaceae,Iryanthera,sagotiana,2,285537.7270468,581427.4531,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193550",Annonaceae,Oxandra,asbeckii,5.7,285538.1286508,581428.2004,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193551",Peraceae,Pogonophora,schomburgkiana,1.1,285539.11626195,581428.3899,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193552",Myrtaceae,Eugenia,cupulata,2.1,285539.56839,581427.583,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193553",Ochnaceae,Lacunaria,crenata,1.3,285539.45266,581427.967,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193554",Moraceae,Brosimum,rubescens,1.4,285539.8957165,581426.84355,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193555",Lecythidaceae,Lecythis,persistens,3,285538.1791849,581426.6462,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193556",Sapindaceae,Talisia,guianensis,1.9,285539.0907842,581426.3946,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193557",Annonaceae,Oxandra,asbeckii,3.5,285540.3387712,581425.7201,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193558",Humiriaceae,Vantanea,parviflora,1.3,285539.103321525,581424.61985,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193559",Arecaceae,Oenocarpus,bataua,16.87042397,285532.8015955,581424.73085,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193561",Lecythidaceae,Gustavia,hexapetala,11.61831085,285536.8335651,581428.3378,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"193623",Sapotaceae,Pouteria,singularis,9,285524.568145625,581443.72565,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193624",Sapotaceae,Micropholis,guyanensis,1.5,285524.6333389,581444.89585,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193625",Sapotaceae,Micropholis,guyanensis,2.1,285525.152501,581444.2135,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193627",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",1.3,285526.111322,581444.499,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193628",Rubiaceae,Amaioua,guianensis,9.1,285525.5977662,581447.5892,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193630",Lecythidaceae,Eschweilera,sagotiana,1.2,285524.7944223,581446.0946,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193631",Burseraceae,Dacryodes,nitens,1.1,285523.3565375,581451.21115,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193632",Sapindaceae,Talisia,guianensis,2.5,285524.575856975,581450.63265,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193633",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",1.7,285526.02666315,581449.28615,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193635",Burseraceae,Dacryodes,nitens,1.3,285526.8641285,581447.5478,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193636",Lecythidaceae,Eschweilera,sagotiana,1.4,285527.282251425,581449.97385,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193637",Celastraceae,Maytenus,oblongata,1.5,285528.06919565,581449.7897,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193638",Burseraceae,Dacryodes,nitens,1.2,285527.741821975,581450.52915,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193640",Sapotaceae,Pouteria,bangii,1.1,285527.0779925,581451.6915,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193641",Annonaceae,Oxandra,asbeckii,6.3,285532.2699824,581450.4128,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193642",Chrysobalanaceae,Hymenopus,heteromorphus,5.4,285530.253028525,581451.90455,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193643",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",1.1,285531.05814075,581452.3535,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193645",Sapotaceae,Pouteria,singularis,1.5,285530.849874425,581450.61765,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193646",Clusiaceae,Tovomita,obovata,1.2,285529.881938,581450.0156,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193647",Meliaceae,Guarea,costata,2.2,285532.3567808,581450.1248,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193647",Meliaceae,Guarea,costata,4.4,285532.3567808,581450.1248,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193648",Lecythidaceae,Eschweilera,sagotiana,1.7,285530.967294,581449.188,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193649",Lauraceae,Licaria,debilis,2,285528.59004275,581448.0617,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193651",Clusiaceae,Symphonia,"sp,1",7.3,285528.494158625,581448.03315,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193652",Vochysiaceae,Qualea,rosea,6.2,285528.479437875,581445.30875,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193659",Annonaceae,Oxandra,asbeckii,7.2,285532.119587075,581448.48495,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193660",Chrysobalanaceae,Licania,alba,49.65634224,285524.60479525,581450.53665,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193661",Annonaceae,Oxandra,asbeckii,11.77746579,285529.05529205,581451.02485,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193662",Myristicaceae,Iryanthera,sagotiana,13.20986028,285529.24706435,581451.08195,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193666",Annonaceae,Oxandra,asbeckii,3.5,285522.1264035,581452.51875,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193667",Sapindaceae,Talisia,guianensis,3.8,285524.822073425,581452.58905,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193668",Rubiaceae,Duroia,genipoides,2,285524.3897194,581452.9834,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193669",Clusiaceae,Symphonia,"sp,1",2.5,285526.441395,581453.8035,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193670",Fabaceae,Swartzia,guianensis,3.6,285525.7684747,581454.6493,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193671",Annonaceae,Oxandra,asbeckii,3.1,285525.412155625,581455.48475,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193672",Vochysiaceae,Qualea,rosea,5.5,285524.62517615,581455.6689,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193674",Lecythidaceae,Eschweilera,sagotiana,3.6,285523.24298665,581456.0943,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193675",Ochnaceae,Quiina,obovita,2.7,285523.990256375,581456.73525,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193676",Annonaceae,Oxandra,asbeckii,3.2,285522.86849875,581456.29665,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193677",Sapindaceae,Talisia,hexaphylla,1.3,285522.82877625,581457.12175,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193678",Ebenaceae,Diospyros,carbonaria,3.2,285521.12994525,581457.5575,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193679",Chrysobalanaceae,Licania,membranacea,5.6,285522.702242225,581458.23485,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193680",Metteniusaceae,Poraqueiba,guianensis,1.7,285523.469383625,581458.46325,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193681",Salicaceae,Casearia,"sp,B CAY-ATDN",1.7,285523.82401725,581458.67345,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193682",Simaroubaceae,Homalolepis,cedron,5.7,285521.913535675,581459.46465,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193683",Annonaceae,Oxandra,asbeckii,6,285521.8845974,581459.56065,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193684",Chrysobalanaceae,Couepia,caryophylloides,2.8,285522.28464,581461.3536,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193685",Annonaceae,Duguetia,calycina,3.4,285523.943791325,581461.74295,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193686",Annonaceae,Unonopsis,stipitata,4,285524.945794075,581459.11205,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193687",Annonaceae,Unonopsis,stipitata,1.2,285524.5531396,581458.6813,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193688",Fabaceae,Vouacapoua,americana,2.8,285524.7738612,581458.6424,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193689",Chrysobalanaceae,Hirtella,glandulosa,1.3,285525.3202804,581458.9097,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193691",Sapotaceae,Pouteria,sagotiana,3.3,285524.6127031,581457.44365,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193693",Rubiaceae,Chimarrhis,turbinata,2.4,285527.576257675,581458.01215,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193694",Sapindaceae,Talisia,guianensis,1,285526.798364,581458.51285,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193695",Chrysobalanaceae,Licania,alba,1.9,285526.4387206,581461.4396,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193696",Burseraceae,Protium,subserratum,2.4,285525.92122565,581461.0763,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193697",Anacardiaceae,Tapirira,guianensis,6,285526.0840788,581461.2294,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193698",Sapindaceae,Talisia,sylvatica,1.9,285526.878507225,581462.40745,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193699",Burseraceae,Protium,opacum,1.3,285527.301768175,581461.69655,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193700",Annonaceae,Xylopia,crinita,1.9,285527.3703865,581460.77545,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193701",Sapotaceae,Pouteria,jariensis,1.9,285528.65502945,581461.36715,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193703",Sapotaceae,Pouteria,guianensis,2.9,285529.2535302,581459.0346,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193706",Rubiaceae,Faramea,paniculata,4.1,285529.609819275,581458.19915,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193708",Chrysobalanaceae,Licania,membranacea,2.7,285529.1411159,581457.3273,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193709",Annonaceae,Unonopsis,stipitata,1.6,285529.265940025,581457.25985,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193710",Lecythidaceae,Eschweilera,sagotiana,1.8,285529.515587825,581457.12495,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193711",Malvaceae,Eriotheca,longitubulosa,1.5,285530.0239729,581457.1717,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193712",Fabaceae,Bocoa,prouacensis,1,285530.302552,581456.9408,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193713",Lauraceae,Ocotea,splendens,2.6,285530.4869001,581455.6357,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193714",Annonaceae,Oxandra,asbeckii,1.3,285530.69852075,581455.28025,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193715",Meliaceae,Trichilia,schomburgkii,1.1,285528.57652975,581456.4269,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193716",Fabaceae,Swartzia,grandifolia,12.89155039,285524.6592349,581452.43595,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193717",Myristicaceae,Iryanthera,sagotiana,16.55211408,285522.4356706,581451.1462,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193718",Sapotaceae,Pradosia,cochlearia,12.09577567,285520.903590875,581455.18855,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193719",Rosaceae,Prunus,accumulans,15.91549431,285524.27793035,581456.8209,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193720",Vochysiaceae,Qualea,rosea,11.30000096,285523.3263936,581457.8976,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193721",Lauraceae,Rhodostemonodaphne,grandis,29.44366447,285521.805165,581461.21085,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193722",Metteniusaceae,Poraqueiba,guianensis,17.18873385,285526.7173123,581461.2087,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193723",Fabaceae,Bocoa,prouacensis,1.7,285519.8963418,581460.9564,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193749",Sapindaceae,Talisia,guianensis,1.5,285524.403417375,581462.29825,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193755",Annonaceae,Oxandra,asbeckii,16.2338042,285522.936052,581461.966,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"193832",Burseraceae,Protium,stevensonii,30.71690402,285528.2388722,581445.7602,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194077",Simaroubaceae,Homalolepis,cedron,2.1,285532.3790543,581454.2114,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194078",Lecythidaceae,Lecythis,persistens,1.5,285532.0608034,581455.2674,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194080",Lecythidaceae,Eschweilera,sagotiana,2.8,285532.6832553,581455.9758,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194082",Simaroubaceae,Homalolepis,cedron,12,285531.896305525,581456.15995,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194083",Humiriaceae,Vantanea,parviflora,2,285531.5185464,581458.4536,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194120",Lecythidaceae,Gustavia,hexapetala,24.50986124,285533.10648235,581455.2649,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194131",Burseraceae,Protium,subserratum,2.9,285533.13461605,581449.6241,19.6,"193668","1","62",2,Rubiaceae,Duroia,genipoides,285524.3897194,581452.9834
"194211",Chrysobalanaceae,Hymenopus,heteromorphus,6.6,285541.979273775,581425.47635,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194212",Fabaceae,Inga,brachystachys,2.9,285542.52553345,581425.74365,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194213",Fabaceae,Swartzia,guianensis,1.3,285539.626255,581427.391,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194215",Myristicaceae,Iryanthera,sagotiana,1.1,285542.9759288,581425.9824,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194216",Myrtaceae,Myrcia,splendens,1,285543.44447625,581426.85425,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194217",Annonaceae,Annona,foetida,1,285542.94529255,581427.12405,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194218",Myristicaceae,Iryanthera,sagotiana,2.2,285542.3610223,581426.6362,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194219",Melastomataceae,Mouriri,crassifolia,1.6,285541.40236405,581426.3507,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194220",Lecythidaceae,Couratari,multiflora,10,285542.2742302,581426.9242,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194221",Chrysobalanaceae,Hymenopus,heteromorphus,1,285542.551048175,581427.73895,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194222",Lauraceae,Ocotea,splendens,1,285542.0609346,581428.3253,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194223",Celastraceae,Maytenus,oblongata,1,285541.43865355,581427.6169,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194296",Cordiaceae,Cordia,sprucei,1.1,285540.112943825,581428.89595,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194297",Siparunaceae,Siparuna,decipiens,25.30563595,285540.295607,581428.6365,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194298",Lecythidaceae,Lecythis,persistens,10.3450713,285540.467484,581429.10615,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
"194309",Simaroubaceae,Homalolepis,cedron,5.8,285544.436694,581418.362,19.1,"193468","1","51",1.7,Clusiaceae,Tovomita,obovata,285535.089592,581421.646
