TreeID,Family,Genus,species,DBH,Xutm,Yutm
"144041",Chrysobalanaceae,Licania,alba,17.02957891,285498.6334759,581532.8786
"144042",Lecythidaceae,Eschweilera,pedicellata,1.1,285499.4010865,581533.107
"144043",Sapindaceae,Cupania,rubiginosa,5.4,285500.0818834,581533.6234
"144044",Violaceae,Leonia,glycycarpa,3.8,285500.292064,581534.3136
"144045",Sapotaceae,Pouteria,guianensis,6.7,285499.082763,581534.163
"144046",Lecythidaceae,Eschweilera,pedicellata,3.4,285498.8908587,581534.1059
"144047",Myristicaceae,Iryanthera,hostmannii,1.1,285497.1499734,581536.4124
"144048",Peraceae,Pogonophora,schomburgkiana,1.7,285497.6571576,581537.5048
"144049",Annonaceae,Anaxagorea,dolichocarpa,4.3,285498.2328867,581537.6761
"144050",Lauraceae,Ocotea,percurrens,8.8,285498.9167458,581536.1012
"144051",Arecaceae,Geonoma,baculifera,2.3,285499.9630939,581536.0987
"144054",Peraceae,Pogonophora,schomburgkiana,1,285501.815143575,581536.54515
"144055",Myristicaceae,Virola,michelii,6.8,285501.8638708,581536.0366
"144056",Meliaceae,Guarea,pubescens,1.1,285502.564476675,581536.14045
"144057",Cordiaceae,Cordia,nodosa,3.5,285503.3031643,581536.46485
"144058",Rubiaceae,Chimarrhis,turbinata,5.7,285503.17827635,581536.5323
"144059",Fabaceae,Inga,stipularis,11.77746579,285506.0279328,581537.4848
"144060",Clusiaceae,Tovomita,macrophylla,2.5,285504.5582255,581538.1982
"144061",Myristicaceae,Virola,michelii,2.4,285505.555852375,581538.70425
"144062",Myristicaceae,Iryanthera,hostmannii,1.7,285506.296015,581537.983
"144063",Myristicaceae,Iryanthera,sagotiana,1,285505.461368025,581537.63005
"144065",Myristicaceae,Iryanthera,hostmannii,1.1,285506.08726995,581536.24715
"144066",Lecythidaceae,Gustavia,hexapetala,10.1,285506.66593045,581534.32715
"144067",Meliaceae,Guarea,costata,1.1,285507.23248165,581534.1819
"144068",Annonaceae,Oxandra,asbeckii,8.4,285507.5507408,581533.1259
"144069",Chrysobalanaceae,Couepia,guianensis,3.4,285507.74264,581533.183
"144070",Chrysobalanaceae,Licania,membranacea,1.4,285507.5705221,581532.71335
"144071",Vochysiaceae,Ruizterania,albiflora,1.5,285507.9953632,581530.9568
"144073",Ebenaceae,Diospyros,carbonaria,2.2,285505.479426,581531.6727
"144074",Sapotaceae,Pouteria,bangii,7,285505.09563,581531.5585
"144075",Meliaceae,Guarea,costata,3,285503.79956375,581531.6959
"144075",Meliaceae,Guarea,costata,1.6,285503.79956375,581531.6959
"144076",Sapotaceae,Pouteria,singularis,3.8,285504.4224835,581532.4043
"144077",Chrysobalanaceae,Licania,alba,5,285503.424908,581531.89825
"144078",Myristicaceae,Iryanthera,hostmannii,2.8,285502.78831875,581534.01025
"144079",Burseraceae,Protium,opacum,6.9,285501.799869625,581533.82075
"144081",Melastomataceae,Henriettea,flavescens,6,285501.44500125,581533.61055
"144082",Peraceae,Pogonophora,schomburgkiana,1.2,285502.0420186,581532.32365
"144083",Lauraceae,Licaria,debilis,5.4,285501.3703672,581532.1238
"144084",Chrysobalanaceae,Licania,alba,1.4,285501.783105,581532.142
"144085",Malvaceae,Eriotheca,longitubulosa,1.3,285504.119369,581529.59425
"144086",Metteniusaceae,Poraqueiba,guianensis,2.2,285503.322850125,581529.46185
"144087",Lecythidaceae,Gustavia,hexapetala,1.2,285498.567971075,581538.29885
"144088",Chrysobalanaceae,Licania,canescens,1,285499.161988625,581539.10325
"144089",Fabaceae,Recordoxylon,speciosum,4.2,285498.720290575,581539.18105
"144090",Chrysobalanaceae,Licania,alba,1.1,285498.720290575,581539.18105
"144091",Arecaceae,Geonoma,baculifera,2,285496.877329625,581539.05115
"144092",Chrysobalanaceae,Licania,alba,5.5,285499.2275035,581540.27345
"144093",Lauraceae,Aniba,taubertiana,1.6,285498.641115875,581540.83125
"144094",Malvaceae,Catostemma,fragrans,4.2,285495.86750075,581540.31985
"144095",Annonaceae,Anaxagorea,dolichocarpa,5.8,285495.8766398,581540.6364
"144096",Myristicaceae,Iryanthera,hostmannii,5.5,285498.312159875,581542.61635
"144097",Burseraceae,Protium,opacum,5.8,285498.66705645,581542.82655
"144098",Fabaceae,Swartzia,panacoco,1.5,285498.501094375,581544.76475
"144099",Lecythidaceae,Lecythis,persistens,1.2,285496.852989525,581542.60065
"144100",Chrysobalanaceae,Licania,membranacea,1.4,285496.429564775,581543.31155
"144101",Linaceae,Hebepetalum,humiriifolium,7.8,285495.122701925,581544.17805
"144103",Arecaceae,Oenocarpus,bataua,27.5,285499.862839825,581545.79755
"144104",Chrysobalanaceae,Licania,canescens,2.3,285500.709643125,581544.37575
"144105",Chrysobalanaceae,Licania,membranacea,1.3,285500.633465975,581543.93465
"144106",Sapotaceae,Pouteria,guianensis,1,285501.43007125,581544.06705
"144107",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",1.4,285503.8001072,581544.8768
"144108",Apocynaceae,Macoubea,guianensis,1.4,285503.99202485,581544.9339
"144109",Myristicaceae,Iryanthera,hostmannii,1.1,285503.66605545,581544.6277
"144110",Myristicaceae,Iryanthera,hostmannii,1.2,285504.3696045,581542.64025
"144111",Malvaceae,Sterculia,pruriens,2,285504.438087525,581541.71915
"144112",Clusiaceae,Tovomita,obovata,1.9,285503.9095952,581542.08495
"144113",Malvaceae,Eriotheca,longitubulosa,3.3,285500.70792235,581538.83095
"144114",Lecythidaceae,Lecythis,corrugata,20.37183272,285495.744129725,581539.34165
"144115",Euphorbiaceae,Conceveiba,guianensis,31.35352379,285502.66112295,581549.3499
"144460",Sapindaceae,Talisia,guianensis,3.1,285505.2019986,581551.67495
"144472",Myrtaceae,Eugenia,coffeifolia,2.5,285508.848217375,581560.39595
"144473",Annonaceae,Oxandra,asbeckii,8.8,285508.956086,581558.64975
"144474",Annonaceae,Oxandra,asbeckii,2.8,285508.40138625,581557.02025
"144475",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.2,285508.7287672,581556.2808
"144476",Myristicaceae,Iryanthera,sagotiana,1,285511.43825755,581554.57635
"144477",Clusiaceae,Garcinia,madruno,2.4,285509.4611211,581554.19735
"144478",Sapotaceae,Pradosia,cochlearia,7.2,285508.9248253,581553.20095
"144479",Burseraceae,Dacryodes,nitens,0.9,285508.3660232,581554.7084
"144480",Lecythidaceae,Eschweilera,congestiflora,5.3,285508.280621875,581553.95075
"144481",Anacardiaceae,Anacardium,spruceanum,7.3,285506.1390792,581554.4643
"144482",Lecythidaceae,Lecythis,persistens,1.6,285506.5849948,581551.24955
