TreeID,Family,Genus,species,DBH,Xutm,Yutm,arbre_plus_proche,sondage_N,depth_sup,Family_2,Genus_2,species_2,Xutm_2,Yutm_2
"203530",Annonaceae,Oxandra,asbeckii,9.5,285606.4780245,581444.0574,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203531",Lecythidaceae,Eschweilera,sagotiana,1.3,285606.6236475,581442.53175,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203532",Sapindaceae,Talisia,guianensis,2.1,285607.096189825,581440.26665,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203533",Rubiaceae,Duroia,eriopila,2.2,285606.051543687,581439.746325,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203534",Simaroubaceae,Homalolepis,cedron,4.2,285605.96551575,581439.5115,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203535",Annonaceae,Oxandra,asbeckii,8.3,285606.3016492,581439.0886,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203536",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",2.7,285606.0140659,581439.00295,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203537",Peraceae,Pogonophora,schomburgkiana,1.3,285605.81313025,581438.6293,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203538",Sapotaceae,Micropholis,"guyanensis subsp,Duckeana",2.3,285607.154566875,581439.551825,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203539",Myristicaceae,Iryanthera,sagotiana,1.4,285607.098653675,581438.17535,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203540",Burseraceae,Protium,decandrum,1.3,285607.166250587,581437.777075,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203541",Vochysiaceae,Qualea,rosea,1.2,285607.712529125,581438.044375,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203542",Lecythidaceae,Lecythis,persistens,1.5,285608.1623345,581438.80595,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203543",Melastomataceae,Miconia,argyrophylla,1.4,285608.83581,581436.9145,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203544",Chrysobalanaceae,Couepia,guianensis,3.6,285608.1562012,581435.875275,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203545",Cordiaceae,Cordia,sprucei,2.5,285605.335700875,581436.918075,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203546",Chrysobalanaceae,Hymenopus,heteromorphus,5.6,285605.239841125,581436.889525,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203547",Lecythidaceae,Gustavia,hexapetala,1.2,285605.19191125,581436.87525,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203548",Myrtaceae,Myrcia,decorticans,2.6,285606.056525688,581435.563725,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203549",Annonaceae,Anaxagorea,dolichocarpa,2,285606.104455,581435.578,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203550",Annonaceae,Anaxagorea,dolichocarpa,2,285607.208076937,581434.860675,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203551",Fabaceae,Eperua,falcata,0.9,285605.530564125,581434.36105,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203552",Clusiaceae,Tovomita,longifolia,3.1,285601.35496125,581437.82455,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203553",Fabaceae,Bocoa,prouacensis,17.3478888,285602.220898438,581435.467375,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203554",Annonaceae,Oxandra,asbeckii,12.09577567,285602.88372325,581442.46395,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203555",Chrysobalanaceae,Licania,membranacea,26.5788755,285604.853273375,581439.38945,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203556",Fabaceae,Inga,loubryana,16.39295914,285606.807377075,581441.22665,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203557",Malpighiaceae,Byrsonima,laevigata,16.87042397,285608.543338,581441.01145,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203558",Sapotaceae,Micropholis,"Indet,",16.71126902,285607.7788925,581438.69175,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203570",Lecythidaceae,Lecythis,persistens,2.7,285604.3761959,581429.5193,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203571",Fabaceae,Inga,nouragensis,8.2,285602.64031425,581429.7345,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203573",Annonaceae,Oxandra,asbeckii,1.1,285602.849120875,581431.47035,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203574",Myristicaceae,Iryanthera,sagotiana,1.1,285602.39743075,581432.27725,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203575",Meliaceae,Guarea,pubescens,1.6,285602.761172,581432.804,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203576",Lecythidaceae,Lecythis,persistens,2.4,285603.375044187,581432.673025,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203577",Sapindaceae,Talisia,guianensis,1.1,285606.15807175,581430.88685,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203578",Lecythidaceae,Eschweilera,sagotiana,1.3,285605.9362041,581431.9714,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203579",Lecythidaceae,Eschweilera,sagotiana,2.9,285606.72146595,581432.8329,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203580",Peraceae,Chaetocarpus,schomburgkianus,1.4,285607.882208,581432.4464,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203581",Annonaceae,Annona,ambotay,2.1,285607.8060262,581432.0053,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203582",Sapindaceae,Talisia,hexaphylla,1.8,285608.006946325,581432.37895,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203583",Annonaceae,Annona,exsucca,2.9,285608.587312775,581432.1857,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203594",Cordiaceae,Cordia,nodosa,1.3,285607.12646315,581430.966075,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203604",Sapotaceae,Pouteria,jariensis,18.62112834,285601.652875,581429.545,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203605",Apocynaceae,Ambelania,acida,12.09577567,285606.129825225,581430.460025,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203629",Salicaceae,Casearia,"sp,B CAY-ATDN",1,285610.917044925,581436.59295,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203631",Annonaceae,Oxandra,asbeckii,2.1,285610.7136752,581438.3106,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203635",Chrysobalanaceae,Hymenopus,heteromorphus,3.4,285610.27808005,581441.8419,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203646",Elaeocarpaceae,Sloanea,eichleri,11.77746579,285608.923171,581444.2626,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203647",Clusiaceae,Symphonia,"sp,1",30.87605896,285608.78800305,581445.05915,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"203714",Chrysobalanaceae,Hymenopus,heteromorphus,22.91831181,285610.372,581435.28,"203517",20.2,"47",Lecythidaceae,,persistens,285601.305757,581438.855925
"204159",Annonaceae,Oxandra,asbeckii,1.5,285604.821815,581516.259,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204160",Annonaceae,Oxandra,asbeckii,6.4,285606.769015,581516.734,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204161",Annonaceae,Oxandra,asbeckii,2,285606.827647675,581515.49635,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204162",Celastraceae,Cheiloclinium,cognatum,3.1,285606.118053125,581515.07595,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204163",Chrysobalanaceae,Licania,membranacea,5.5,285606.300566,581514.8165,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204164",Annonaceae,Oxandra,asbeckii,1,285605.6962074,581514.7412,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204166",Sapotaceae,Pouteria,bangii,1,285605.015484,581514.2248,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204167",Rhizophoraceae,Cassipourea,guianensis,2.7,285604.8813874,581513.9757,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204168",Annonaceae,Oxandra,asbeckii,1.7,285605.5537143,581513.1299,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204170",Annonaceae,Anaxagorea,dolichocarpa,5,285605.2380321,581512.0946,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204172",Vochysiaceae,Qualea,rosea,7.2,285605.421479,581510.7895,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204173",Annonaceae,Anaxagorea,dolichocarpa,2.6,285606.90674675,581512.8005,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204174",Annonaceae,Oxandra,asbeckii,1.4,285605.296698975,581510.85695,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204176",Annonaceae,Oxandra,asbeckii,2.3,285607.27360875,581510.1903,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204177",Annonaceae,Oxandra,asbeckii,2.6,285607.369520625,581510.21885,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204178",Caryocaraceae,Caryocar,glabrum,7.3,285608.1275001,581510.1307,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204179",Burseraceae,Protium,plagiocarpium,1.4,285608.1275001,581510.1307,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204180",Meliaceae,Trichilia,schomburgkii,1.9,285607.8406892,581508.9994,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204181",Annonaceae,Oxandra,asbeckii,5.2,285607.07433655,581507.72535,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204183",Calophyllaceae,Caraipa,densifolia,1.6,285609.11731485,581508.2289,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204204",Myristicaceae,Virola,michelii,3.8,285609.87712165,581506.04945,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204210",Fabaceae,Swartzia,guianensis,1.2,285608.6293799,581506.72395,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204211",Burseraceae,Protium,opacum,3.3,285609.07074735,581506.64615,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204212",Chrysobalanaceae,Hirtella,bicornis,1.9,285609.34823605,581507.4609,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204390",Lecythidaceae,Eschweilera,congestiflora,1.4,285617.2282543,581476.3892,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204391",Chrysobalanaceae,Couepia,"cf,joaquinae",1.1,285618.17519892,581478.1041,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204392",Clusiaceae,Tovomita,obovata,2.1,285617.73591972,581476.0906,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204394",Arecaceae,Oenocarpus,bataua,16.5,285616.502161302,581471.50805,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204399",Annonaceae,Oxandra,asbeckii,10.98169107,285617.146175405,581475.9673,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204410",Arecaceae,Astrocaryum,sciophylum,26.9,285621.073654425,581467.0747,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204637",Annonaceae,Anaxagorea,dolichocarpa,2.9,285625.942680125,581465.12525,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204638",Cordiaceae,Cordia,nodosa,2,285625.9519688,581465.4418,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204639",Fabaceae,Bocoa,prouacensis,1.4,285627.6200113,581466.1477,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204641",Annonaceae,Anaxagorea,dolichocarpa,2,285625.86340105,581467.8211,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204642",Chrysobalanaceae,Hymenopus,heteromorphus,1.9,285623.72423205,581468.33465,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204643",Fabaceae,Inga,gracilifolia,1.3,285622.332488175,581469.48915,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204644",Annonaceae,Anaxagorea,dolichocarpa,1.4,285622.2077446,581469.5566,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204645",Fabaceae,Vouacapoua,americana,1.8,285624.5098404,581469.19615,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204646",Annonaceae,Anaxagorea,dolichocarpa,2.3,285625.8139879,581469.3753,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204647",Burseraceae,Protium,tenuifolium,1.5,285625.6212518,581470.36385,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204648",Sapindaceae,Talisia,sylvatica,1.5,285625.151148875,581470.53765,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204650",Malvaceae,Theobroma,guianense,1.6,285628.4408712,581470.3667,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204651",Annonaceae,Oxandra,asbeckii,1.6,285628.5954288,581469.1576,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204652",Celastraceae,Maytenus,oblongata,1.9,285628.7108672,581468.7736,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204653",Myristicaceae,Iryanthera,sagotiana,2.3,285629.78412425,581469.72075,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204654",Annonaceae,Anaxagorea,dolichocarpa,1.4,285630.01309445,581471.04405,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204655",Chrysobalanaceae,Licania,membranacea,3.1,285631.07989595,581468.5377,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204656",Annonaceae,Oxandra,asbeckii,6.2,285631.7705875,581468.325,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204657",Annonaceae,Anaxagorea,dolichocarpa,2,285632.2323075,581466.789,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204658",Annonaceae,Oxandra,asbeckii,1.1,285630.4097137,581467.2922,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204659",Sapotaceae,Pradosia,cochlearia,2.5,285630.313837525,581467.26365,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204660",Fabaceae,Vouacapoua,americana,6,285629.1149016,581467.4296,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204662",Lecythidaceae,Eschweilera,congestiflora,4.8,285628.8282428,581466.2983,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204663",Annonaceae,Anaxagorea,dolichocarpa,2.1,285628.3488638,581466.15555,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204664",Sapotaceae,Pouteria,melanopoda,1.9,285628.3972905,581465.647,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204665",Clusiaceae,Platonia,insignis,1.4,285629.6539379,581465.28905,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204666",Annonaceae,Oxandra,asbeckii,2,285629.6260523,581464.3394,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204667",Annonaceae,Oxandra,asbeckii,7.2,285632.0796682,581465.9068,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204668",Rubiaceae,Faramea,paniculata,1,285629.146681175,581464.19665,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204671",Annonaceae,Oxandra,asbeckii,14.00563499,285626.17258255,581465.4029,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204672",Fabaceae,Eperua,falcata,26.41972055,285622.900483,581467.2526,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204673",Lecythidaceae,Couratari,guianensis,26.41972055,285621.05719,581469.214,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204674",Sapotaceae,Pouteria,sagotiana,12.73239545,285623.004643325,581468.64335,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204675",Lecythidaceae,Lecythis,persistens,13.84648005,285627.0026892,581469.93845,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204677",Peraceae,Pogonophora,schomburgkiana,21.8042272,285629.6696432,581469.0591,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204678",Fabaceae,Inga,loubryana,2,285621.30366815,581472.21605,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204679",Chrysobalanaceae,Hirtella,bicornis,2,285620.61291975,581472.42875,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204680",Fabaceae,Inga,gracilifolia,3.3,285620.7861075,581471.85275,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204681",Humiriaceae,Vantanea,parviflora,4,285620.3149849,581473.0722,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204682",Vochysiaceae,Qualea,rosea,1.6,285619.84486,581473.246,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204683",Sapotaceae,Ecclinusa,ramiflora,2,285620.784113,581473.94405,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204684",Fabaceae,Vouacapoua,americana,3.8,285622.6264407,581473.0283,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204685",Fabaceae,Eperua,falcata,1,285620.76355075,581475.40225,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204686",Vochysiaceae,Qualea,rosea,1,285619.17898055,581477.5453,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204687",Metteniusaceae,Poraqueiba,guianensis,1.8,285619.88834005,581477.9657,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204688",Clusiaceae,Tovomita,obovata,1,285620.2904755,581478.713,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204689",Sapindaceae,Talisia,guianensis,3.9,285621.26058125,581477.22375,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204690",Sapindaceae,Talisia,guianensis,5,285621.82659575,581477.0785,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204691",Annonaceae,Anaxagorea,dolichocarpa,2.2,285622.21943375,581477.50925,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204692",Myristicaceae,Iryanthera,hostmannii,1.1,285622.9669542,581478.1502,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204693",Lecythidaceae,Lecythis,persistens,6.4,285621.883350625,581477.93215,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204694",Malvaceae,Catostemma,fragrans,1,285621.87308525,581478.66125,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204695",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.2,285620.501815725,581478.35755,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204697",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1,285620.3183656,581479.66265,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204698",Annonaceae,Oxandra,asbeckii,2.4,285622.11136055,581480.3011,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204699",Myristicaceae,Iryanthera,sagotiana,1.3,285623.31972975,581480.4517,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204700",Annonaceae,Oxandra,asbeckii,1.4,285623.7051775,581478.4746,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204701",Sapindaceae,Talisia,hexaphylla,1.6,285623.944416,581479.0688,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204702",Lecythidaceae,Gustavia,hexapetala,4.9,285625.2104876,581479.0274,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204703",Metteniusaceae,Poraqueiba,guianensis,1,285623.3877054,581479.5306,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204704",Annonaceae,Oxandra,asbeckii,4.7,285625.573543,581480.5998,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204705",Annonaceae,Fusaea,longifolia,3.2,285627.54807765,581482.02445,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204706",Annonaceae,Anaxagorea,dolichocarpa,6.5,285628.01164245,581478.39715,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204707",Chrysobalanaceae,Hymenopus,heteromorphus,4.1,285627.59086875,581477.01675,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204708",Sapindaceae,Talisia,guianensis,5.5,285629.1361726,581475.6988,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204709",Meliaceae,Trichilia,schomburgkii,1.4,285629.0989399,581474.4326,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204710",Sapotaceae,Pouteria,melanopoda,2.6,285627.009102975,581473.39195,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204710",Sapotaceae,Pouteria,melanopoda,1.5,285627.009102975,581473.39195,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204711",Fabaceae,Eperua,falcata,11.2,285624.1223938,581473.26455,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204712",Annonaceae,Oxandra,asbeckii,5.9,285627.0770802,581472.47085,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204713",Vochysiaceae,Qualea,rosea,1.2,285626.1564335,581472.4059,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204714",Malvaceae,Theobroma,guianense,4.3,285625.7254545,581471.7546,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204715",Fabaceae,Bocoa,prouacensis,1.6,285625.60071295,581471.82205,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204716",Annonaceae,Anaxagorea,dolichocarpa,3.2,285624.8894482,581473.49295,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204717",Burseraceae,Protium,sagotianum,1.4,285624.78330125,581474.1935,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204718",Fabaceae,Vouacapoua,americana,1,285624.6967175,581474.4815,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204719",Simaroubaceae,Simaba,polyphylla,13.84648005,285620.3830036,581472.1511,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204721",Melastomataceae,Mouriri,huberi,22.28169203,285620.6060272,581479.7483,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204722",Lecythidaceae,Eschweilera,sagotiana,39.31127094,285624.376376875,581478.67445,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204723",Annonaceae,Oxandra,asbeckii,11.14084602,285624.815756275,581480.68795,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204724",Lecythidaceae,Lecythis,poiteaui,20.53098766,285626.409525675,581478.86145,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204725",Annonaceae,Oxandra,asbeckii,13.36901522,285630.12571,581473.797,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204726",Putranjivaceae,Drypetes,variabilis,66.8450761,285628.774072375,581473.08075,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204730",Moraceae,Naucleopsis,guianensis,1.7,285621.132924975,581480.42815,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204731",Annonaceae,Oxandra,asbeckii,5.7,285621.540207475,581480.8109,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204732",Cordiaceae,Cordia,nodosa,1.8,285621.88046575,581481.0691,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204774",Annonaceae,Oxandra,asbeckii,1.7,285625.629866862,581481.976275,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204775",Sapindaceae,Talisia,furfuracea,1.3,285625.294259825,581481.87635,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204779",Clusiaceae,Tovomita,obovata,1.8,285624.18177475,581481.7543,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204780",Sapindaceae,Talisia,hexaphylla,1.8,285623.59714135,581481.26645,"204713",20.6,"46",Vochysiaceae,,rosea,285626.1564335,581472.4059
"204839",Lecythidaceae,Gustavia,hexapetala,1.5,285611.74870615,581505.0377,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204843",Lecythidaceae,Gustavia,hexapetala,1.2,285611.06711975,581505.56695,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204844",Olacaceae,Heisteria,ovata,1.2,285610.38598975,581505.573375,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204845",Myristicaceae,Virola,michelii,2,285610.48189765,581505.601925,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204846",Chrysobalanaceae,Licania,alba,1.9,285610.48189765,581505.601925,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
"204847",Siparunaceae,Siparuna,cuspidata,1.8,285611.01870625,581506.0755,"204918",20.7,"42",Melastomataceae,,sagotiana,285614.36935775,581514.3943
