X,Y,Z,Period 1,Xutm,Yutm,Zalt
42,44,9.81999969482422,0.0125568822913214,285554.309431279,581558.825964495,9.81999969482422
42,46,9.61249923706055,0.00457062762864258,285553.731382353,581560.740607918,9.61249923706055
42,48,9.38249969482422,0.00754175087580362,285553.153333427,581562.655251342,9.38249969482422
42,50,9.22750091552734,0.00206027839605248,285552.575284501,581564.569894765,9.22750091552734
42,52,9.11499786376953,0.0104020111375301,285551.997235575,581566.484538189,9.11499786376953
42,54,9.13500213623047,0.000999243294632828,285551.419186649,581568.399181612,9.13500213623047
42,56,8.89500045776367,0.00318270003734377,285550.841137722,581570.313825036,8.89500045776367
42,58,8.8125,0.0274874537710772,285550.263088796,581572.228468459,8.8125
42,60,8.82500076293945,0.0215274592368791,285549.68503987,581574.143111883,8.82500076293945
42,62,8.75,0.0122585224624145,285549.106990944,581576.057755306,8.75
42,64,8.71250152587891,0.0084132252489643,285548.528942018,581577.97239873,8.71250152587891
42,66,8.67749786376953,0.0096399445640421,285547.950893092,581579.887042153,8.67749786376953
42,68,8.72750091552734,0.00460561514588197,285547.372844166,581581.801685577,8.72750091552734
42,70,9.08250045776367,0.00271623451980458,285546.79479524,581583.716329,9.08250045776367
42,72,9.15499877929688,0.0034450532511443,285546.216746314,581585.630972424,9.15499877929688
42,74,9.15750122070312,0.0044718976174204,285545.638697388,581587.545615847,9.15750122070312
42,76,9.22249984741211,0.00329753147450597,285545.060648462,581589.460259271,9.22249984741211
42,78,9.26750183105469,0.0072745661342608,285544.482599536,581591.374902694,9.26750183105469
42,80,9.31499862670898,0.00979630005530518,285543.90455061,581593.289546118,9.31499862670898
42,82,9.45999908447266,0.0155402522581616,285543.326501684,581595.204189541,9.45999908447266
42,84,9.51000213623047,0.0152265553675949,285542.748452758,581597.118832965,9.51000213623047
42,86,9.66500091552734,0.0263588880830685,285542.170403832,581599.033476388,9.66500091552734
42,88,9.89749908447266,0.0304562403186512,285541.592354906,581600.948119812,9.89749908447266
44,-88,17.9599990844727,0.0412711775494616,285594.375303822,581433.037547471,17.9599990844727
44,-86,18.2375030517578,0.0207520921631854,285593.797254896,581434.952190895,18.2375030517578
44,-84,18.6824989318848,0.0238236445778698,285593.21920597,581436.866834318,18.6824989318848
44,-82,19.0550003051758,0.0179675811213969,285592.641157044,581438.781477742,19.0550003051758
44,-80,19.370002746582,0.0121508456638634,285592.063108118,581440.696121165,19.370002746582
44,-78,19.6399993896484,0.00753499762566768,285591.485059192,581442.610764589,19.6399993896484
44,-76,19.8775024414063,0.00334587195569869,285590.907010266,581444.525408012,19.8775024414063
44,-74,20.2900009155273,0.00887625600055698,285590.32896134,581446.440051436,20.2900009155273
44,-72,20.4124984741211,0.00558131288391135,285589.750912414,581448.354694859,20.4124984741211
44,-70,20.7425003051758,0.0105062909783084,285589.172863488,581450.269338283,20.7425003051758
44,-68,20.9475021362305,0.0125695060075438,285588.594814562,581452.183981706,20.9475021362305
44,-66,21.2299995422363,0.00260168812690386,285588.016765636,581454.09862513,21.2299995422363
44,-64,21.4475021362305,0.00112465878174547,285587.43871671,581456.013268553,21.4475021362305
44,-62,21.5900001525879,0.00358748149026673,285586.860667784,581457.927911977,21.5900001525879
44,-60,21.7224998474121,0.00522887594961906,285586.282618858,581459.8425554,21.7224998474121
44,-58,21.8525009155273,0.00639831469240666,285585.704569931,581461.757198824,21.8525009155273
44,-56,21.9099998474121,0.00415118728278905,285585.126521005,581463.671842247,21.9099998474121
44,-54,21.9824981689453,0.00663969461182002,285584.548472079,581465.586485671,21.9824981689453
44,-52,21.9749984741211,0.00767499787774711,285583.970423153,581467.501129094,21.9749984741211
44,-50,22.064998626709,0.00349744733098939,285583.392374227,581469.415772517,22.064998626709
44,-48,22.120002746582,0.0142672919252154,285582.814325301,581471.330415941,22.120002746582
44,-46,22.0574989318848,0.00747298730783231,285582.236276375,581473.245059364,22.0574989318848
44,-44,21.9199981689453,0.00325301523542,285581.658227449,581475.159702788,21.9199981689453
44,-42,21.8249969482422,0.00399592094564023,285581.080178523,581477.074346211,21.8249969482422
44,-40,21.7425003051758,0.00232855726940056,285580.502129597,581478.988989635,21.7425003051758
44,-38,21.6275024414063,0.00522150033506208,285579.924080671,581480.903633058,21.6275024414063
44,-36,21.4375,0.00231591435183956,285579.346031745,581482.818276482,21.4375
44,-34,21.0275001525879,0.00500265390379371,285578.767982819,581484.732919905,21.0275001525879
44,-32,20.8024978637695,0.00549982177712832,285578.189933893,581486.647563329,20.8024978637695
44,-30,20.557502746582,0.00532953429102069,285577.611884967,581488.562206752,20.557502746582
44,-28,20.2924995422363,0.00571437268790574,285577.033836041,581490.476850176,20.2924995422363
44,-26,20.0424995422363,0.00330972371394787,285576.455787114,581492.391493599,20.0424995422363
44,-24,19.8450012207031,0.00580531535545568,285575.877738188,581494.306137023,19.8450012207031
44,-22,19.4249992370605,0.00538749047342817,285575.299689262,581496.220780446,19.4249992370605
44,-20,19.379997253418,0.0099720646989243,285574.721640336,581498.13542387,19.379997253418
44,-18,19.0524978637695,0.0108328073106482,285574.14359141,581500.050067293,19.0524978637695
44,-16,18.6450004577637,0.0157203063850622,285573.565542484,581501.964710717,18.6450004577637
44,-14,18.2799987792969,0.00774864705869049,285572.987493558,581503.87935414,18.2799987792969
44,-12,17.9375,0.00436934887830396,285572.409444632,581505.793997564,17.9375
44,-10,17.6674995422363,0.00705115357170359,285571.831395706,581507.708640987,17.6674995422363
